date,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,測站最高氣壓(hPa)StnPresMax,測站最高氣壓時間(LST)StnPresMaxTime,測站最低氣壓(hPa)StnPresMin,測站最低氣壓時間(LST)StnPresMinTime,Temperature,最高氣溫(℃)T Max,最高氣溫時間(LST)T Max Time,最低氣溫(℃)T Min,最低氣溫時間(LST)T Min Time,露點溫度(℃)Td dew point,相對溼度(%)RH,最小相對溼度(%)RHMin,最小相對溼度時間(LST)RHMinTime,風速(m/s)WS,風向(最多風向)(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,最大陣風風速時間(LST)WGustTime,降水量(mm)Precp,降水時數(hr)PrecpHour,10分鐘最大降水量(mm)PrecpMax10,10分鐘最大降水起始時間(LST)PrecpMax10Time,一小時最大降水量(mm)PrecpHrMax,一小時最大降水量起始時間(LST)PrecpHrMaxTime,日照時數(hr)SunShine,日照率(%)SunShineRate,全天空日射量(MJ/㎡)GloblRad,能見度(km)VisbMean,A型蒸發量(mm)EvapA
2014-06-30,1007.1,1010.1,1008.4,2014-06-30 23:14,1005.8,2014-06-30 16:13,30.4,33.2,2014-06-30 11:34,28.6,2014-06-30 05:00,26.0,78,65,2014-06-30 11:09,2.5,230.0,10.0,220.0,2014-06-30 12:57,0.0,0.0,0.0,,0.0,,7.6,56.3,25.17,17.1,
2014-07-01,1007.9,1010.9,1009.2,2014-07-01 07:04,1006.3,2014-07-01 15:17,30.4,33.3,2014-07-01 13:10,28.3,2014-07-01 04:50,26.0,78,64,2014-07-01 13:15,2.7,270.0,8.0,260.0,2014-07-01 14:08,0.0,0.0,0.0,,0.0,,10.2,75.7,27.23,14.4,
2014-07-02,1005.5,1008.5,1007.6,2014-07-02 00:04,1003.2,2014-07-02 16:56,30.5,33.9,2014-07-02 15:00,28.4,2014-07-02 05:07,25.5,75,59,2014-07-02 10:47,2.4,260.0,7.6,280.0,2014-07-02 16:02,0.0,0.0,0.0,,0.0,,10.9,80.9,28.53,14.0,
2014-07-03,1002.5,1005.5,1004.6,2014-07-03 00:01,1000.4,2014-07-03 16:58,30.7,33.8,2014-07-03 14:02,28.8,2014-07-03 05:51,25.6,75,60,2014-07-03 13:36,2.1,300.0,7.8,310.0,2014-07-03 12:17,0.5,0.2,0.5,2014-07-03 08:12,0.5,2014-07-03 08:12,11.0,81.6,27.62,17.8,
2014-07-04,1002.3,1005.3,1003.3,2014-07-04 22:54,1001.0,2014-07-04 15:20,30.6,33.9,2014-07-04 13:39,28.9,2014-07-04 23:28,25.4,74,65,2014-07-04 13:39,1.8,320.0,8.1,310.0,2014-07-04 10:55,0.0,0.0,0.0,,0.0,,4.1,30.4,16.92,16.8,
2014-07-05,1002.1,1005.1,1003.4,2014-07-05 07:46,1000.7,2014-07-05 16:37,31.2,34.8,2014-07-05 11:54,28.2,2014-07-05 05:20,24.6,69,56,2014-07-05 11:59,2.8,30.0,10.8,330.0,2014-07-05 12:55,0.0,0.0,0.0,,0.0,,6.1,45.3,22.44,12.3,
2014-07-06,1001.3,1004.3,1003.0,2014-07-06 06:17,999.2,2014-07-06 16:38,31.3,34.4,2014-07-06 14:42,28.8,2014-07-06 04:43,25.7,72,60,2014-07-06 09:46,2.0,340.0,7.7,290.0,2014-07-06 12:18,0.0,0.0,0.0,,0.0,,6.1,45.3,20.38,8.8,
2014-07-07,997.4,1000.4,1000.4,2014-07-07 00:08,994.9,2014-07-07 23:40,31.2,34.3,2014-07-07 13:48,29.0,2014-07-07 05:07,26.1,75,60,2014-07-07 13:48,3.9,20.0,12.1,310.0,2014-07-07 13:53,0.0,0.0,0.0,,0.0,,7.5,55.8,22.89,10.8,
2014-07-08,995.2,998.2,999.1,2014-07-08 23:17,992.8,2014-07-08 02:36,30.8,33.5,2014-07-08 14:35,28.8,2014-07-08 04:28,25.5,74,63,2014-07-08 14:44,4.9,10.0,17.0,20.0,2014-07-08 11:01,0.0,0.0,0.0,,0.0,,8.2,61.0,23.59,7.8,
2014-07-09,1001.3,1004.3,1003.3,2014-07-09 21:53,998.9,2014-07-09 00:01,30.4,35.2,2014-07-09 13:33,27.9,2014-07-09 05:27,26.1,78,55,2014-07-09 13:32,2.5,200.0,8.0,210.0,2014-07-09 18:25,0.2,0.1,0.2,2014-07-09 03:01,0.2,2014-07-09 03:01,7.0,52.1,21.04,12.8,
2014-07-10,1003.2,1006.2,1004.7,2014-07-10 21:43,1001.8,2014-07-10 17:08,30.6,34.5,2014-07-10 14:08,27.9,2014-07-10 06:00,25.9,77,57,2014-07-10 13:55,3.6,210.0,9.2,220.0,2014-07-10 15:48,2.0,1.0,1.0,2014-07-10 03:02,1.5,2014-07-10 03:02,10.4,77.5,27.89,22.1,
2014-07-11,1004.7,1007.7,1007.2,2014-07-11 22:49,1003.3,2014-07-11 02:40,30.3,33.7,2014-07-11 12:23,28.2,2014-07-11 04:43,26.3,79,66,2014-07-11 11:18,3.5,200.0,10.2,230.0,2014-07-11 13:09,1.0,1.1,1.0,2014-07-11 07:43,1.0,2014-07-11 07:45,9.7,72.3,25.39,16.9,
2014-07-12,1006.2,1009.3,1008.3,2014-07-12 21:52,1004.4,2014-07-12 16:29,30.8,34.4,2014-07-12 11:09,28.4,2014-07-12 04:30,25.9,76,59,2014-07-12 10:22,3.6,220.0,10.5,180.0,2014-07-12 11:28,0.0,0.0,0.0,,0.0,,12.4,92.5,28.46,17.3,
2014-07-13,1007.0,1010.0,1008.4,2014-07-13 22:05,1004.8,2014-07-13 16:33,31.1,34.0,2014-07-13 09:40,28.5,2014-07-13 05:37,25.7,74,59,2014-07-13 10:13,2.7,280.0,9.3,290.0,2014-07-13 14:13,0.0,0.0,0.0,,0.0,,12.3,91.8,29.19,19.4,
2014-07-14,1007.7,1010.8,1009.3,2014-07-14 23:06,1005.6,2014-07-14 15:56,31.2,35.0,2014-07-14 13:02,29.1,2014-07-14 05:37,25.8,73,60,2014-07-14 13:02,2.2,250.0,7.8,290.0,2014-07-14 12:07,0.0,0.0,0.0,,0.0,,11.6,86.7,28.87,23.1,
2014-07-15,1008.0,1011.0,1009.0,2014-07-15 08:05,1006.6,2014-07-15 16:54,31.0,34.2,2014-07-15 11:46,29.1,2014-07-15 04:18,25.9,74,64,2014-07-15 12:14,2.2,280.0,9.2,260.0,2014-07-15 13:17,0.0,0.0,0.0,,0.0,,8.1,60.6,24.97,20.9,
2014-07-16,1005.5,1008.6,1008.0,2014-07-16 00:01,1003.2,2014-07-16 15:57,31.6,35.1,2014-07-16 12:53,29.0,2014-07-16 05:06,25.5,71,57,2014-07-16 16:55,3.0,350.0,10.4,350.0,2014-07-16 14:23,0.0,0.0,0.0,,0.0,,9.0,67.4,24.53,14.6,
2014-07-17,1004.3,1007.3,1005.6,2014-07-17 00:28,1003.1,2014-07-17 14:33,30.9,34.2,2014-07-17 14:01,29.0,2014-07-17 05:50,25.4,73,60,2014-07-17 13:56,1.7,30.0,7.8,340.0,2014-07-17 14:03,0.0,0.0,0.0,,0.0,,3.4,25.5,14.14,10.0,
2014-07-18,1006.2,1009.3,1008.3,2014-07-18 21:39,1004.2,2014-07-18 04:52,29.1,33.6,2014-07-18 10:16,26.3,2014-07-18 16:37,24.9,78,67,2014-07-18 09:38,1.4,110.0,8.1,260.0,2014-07-18 12:15,4.0,2.8,1.5,2014-07-18 13:37,2.0,2014-07-18 13:20,4.3,32.2,11.80,10.0,
2014-07-19,1006.9,1010.0,1008.0,2014-07-19 00:01,1005.1,2014-07-19 15:19,29.3,33.5,2014-07-19 12:04,26.0,2014-07-19 20:04,24.8,77,63,2014-07-19 12:04,2.3,340.0,10.4,330.0,2014-07-19 15:18,2.5,2.0,1.0,2014-07-19 16:37,2.0,2014-07-19 16:35,5.8,43.5,18.39,9.8,
2014-07-20,1004.8,1007.9,1007.0,2014-07-20 00:01,1002.5,2014-07-20 16:05,29.9,33.7,2014-07-20 12:52,27.0,2014-07-20 20:09,25.4,77,62,2014-07-20 13:21,2.0,320.0,8.2,320.0,2014-07-20 13:57,4.5,1.3,3.5,2014-07-20 19:51,4.5,2014-07-20 19:15,x,x,27.74,12.1,
2014-07-21,1001.2,1004.2,1003.9,2014-07-21 00:01,999.4,2014-07-21 15:42,30.5,33.6,2014-07-21 12:01,27.7,2014-07-21 05:44,25.9,77,62,2014-07-21 13:33,2.1,160.0,7.3,250.0,2014-07-21 15:11,T,0.2,-9.8,2014-07-21 19:59,-9.8,2014-07-21 19:59,x,x,28.68,11.1,
2014-07-22,993.6,996.6,1000.0,2014-07-22 00:01,984.4,2014-07-22 23:59,30.6,34.4,2014-07-22 11:25,28.0,2014-07-22 06:14,25.9,77,61,2014-07-22 11:18,2.7,360.0,10.8,350.0,2014-07-22 23:48,1.0,1.7,0.5,2014-07-22 16:23,0.5,2014-07-22 16:10,x,x,17.83,11.9,
2014-07-23,992.9,995.9,1000.6,2014-07-23 23:33,983.7,2014-07-23 00:18,28.5,29.7,2014-07-23 00:01,25.6,2014-07-23 11:37,26.5,89,78,2014-07-23 00:01,7.4,190.0,27.7,280.0,2014-07-23 08:54,56.5,13.9,7.0,2014-07-23 07:35,20.5,2014-07-23 07:30,0.0,0.0,1.42,3.8,
2014-07-24,1002.1,1005.1,1004.7,2014-07-24 22:27,999.4,2014-07-24 02:22,29.0,32.2,2014-07-24 14:46,26.8,2014-07-24 18:27,26.2,85,75,2014-07-24 14:38,4.7,190.0,13.3,200.0,2014-07-24 00:06,15.5,5.1,5.0,2014-07-24 07:06,7.0,2014-07-24 07:06,x,x,13.80,8.3,
2014-07-25,1005.8,1008.9,1008.1,2014-07-25 22:32,1003.9,2014-07-25 03:31,28.5,32.5,2014-07-25 13:33,25.3,2014-07-25 09:03,25.5,85,65,2014-07-25 13:28,3.3,190.0,11.2,160.0,2014-07-25 08:00,16.0,4.6,7.0,2014-07-25 08:53,11.5,2014-07-25 08:41,7.2,54.4,21.46,14.4,
2014-07-26,1007.8,1010.8,1009.5,2014-07-26 22:42,1006.2,2014-07-26 15:59,29.7,33.7,2014-07-26 13:52,26.6,2014-07-26 20:27,25.3,78,65,2014-07-26 12:55,2.4,330.0,9.2,320.0,2014-07-26 13:57,0.0,0.0,0.0,,0.0,,5.9,44.6,22.38,14.3,
2014-07-27,1006.2,1009.2,1009.2,2014-07-27 00:01,1003.2,2014-07-27 17:19,30.0,33.1,2014-07-27 12:42,27.3,2014-07-27 04:19,25.1,75,64,2014-07-27 10:48,3.2,20.0,11.8,330.0,2014-07-27 16:00,0.0,0.0,0.0,,0.0,,8.0,60.5,21.67,14.1,
2014-07-28,1003.5,1006.5,1005.7,2014-07-28 00:01,1000.8,2014-07-28 16:41,30.2,33.9,2014-07-28 12:40,28.1,2014-07-28 05:41,25.2,75,61,2014-07-28 12:36,2.7,20.0,9.6,330.0,2014-07-28 13:20,0.0,0.0,0.0,,0.0,,7.7,58.3,25.22,10.0,
2014-07-29,1002.2,1005.2,1004.2,2014-07-29 00:01,1000.5,2014-07-29 16:14,30.4,34.4,2014-07-29 13:58,26.7,2014-07-29 02:37,25.2,75,57,2014-07-29 13:15,1.9,300.0,7.9,300.0,2014-07-29 11:28,13.5,1.1,9.0,2014-07-29 21:40,13.5,2014-07-29 21:25,x,x,26.67,13.3,
2014-07-30,1000.8,1003.8,1002.5,2014-07-30 08:24,998.9,2014-07-30 17:06,30.6,33.7,2014-07-30 11:44,28.6,2014-07-30 02:29,26.2,78,64,2014-07-30 10:54,1.8,320.0,7.5,290.0,2014-07-30 16:07,0.2,0.1,0.2,2014-07-30 18:33,0.2,2014-07-30 18:33,x,x,24.22,12.0,
2014-07-31,998.1,1001.1,999.6,2014-07-31 00:01,995.9,2014-07-31 15:14,30.3,33.4,2014-07-31 10:53,28.2,2014-07-31 04:58,26.4,80,68,2014-07-31 10:51,4.0,330.0,12.9,350.0,2014-07-31 14:04,6.0,0.5,4.5,2014-07-31 02:25,5.5,2014-07-31 02:20,x,x,24.61,6.4,
2014-08-01,997.7,1000.7,999.6,2014-08-01 21:44,996.3,2014-08-01 02:51,30.3,33.5,2014-08-01 12:28,27.4,2014-08-01 06:14,26.4,80,63,2014-08-01 11:22,3.0,220.0,8.6,180.0,2014-08-01 15:00,0.0,0.0,0.0,,0.0,,x,x,22.16,10.8,
2014-08-02,999.7,1002.7,1001.6,2014-08-02 22:16,997.9,2014-08-02 16:46,29.8,32.7,2014-08-02 11:32,26.4,2014-08-02 06:29,26.3,82,66,2014-08-02 11:21,3.7,200.0,8.6,210.0,2014-08-02 13:14,7.5,0.9,2.5,2014-08-02 05:05,4.3,2014-08-02 04:55,7.7,58.7,22.77,8.8,
2014-08-03,1000.6,1003.6,1001.9,2014-08-03 22:35,998.7,2014-08-03 16:35,30.3,33.8,2014-08-03 11:47,28.1,2014-08-03 05:00,25.9,78,62,2014-08-03 11:11,3.4,200.0,10.1,210.0,2014-08-03 16:42,0.0,0.0,0.0,,0.0,,10.2,77.8,26.23,17.3,
2014-08-04,1001.2,1004.2,1002.5,2014-08-04 21:49,999.8,2014-08-04 14:31,30.0,33.2,2014-08-04 11:55,27.4,2014-08-04 02:26,25.4,77,65,2014-08-04 13:49,3.6,190.0,12.5,210.0,2014-08-04 13:38,1.0,0.3,0.5,2014-08-04 02:17,1.0,2014-08-04 02:15,7.2,55.0,21.71,17.6,
2014-08-05,1002.3,1005.3,1004.0,2014-08-05 21:12,1000.7,2014-08-05 02:02,28.9,33.3,2014-08-05 11:28,25.8,2014-08-05 17:37,25.0,80,64,2014-08-05 08:58,2.0,230.0,8.9,260.0,2014-08-05 12:28,3.5,2.0,0.5,2014-08-05 16:37,2.5,2014-08-05 16:36,3.7,28.3,12.20,12.1,
2014-08-06,1001.9,1005.0,1003.4,2014-08-06 08:48,1000.0,2014-08-06 15:42,29.6,33.0,2014-08-06 11:06,27.2,2014-08-06 04:47,24.9,76,63,2014-08-06 10:47,2.1,260.0,6.6,30.0,2014-08-06 23:49,1.0,0.3,0.5,2014-08-06 04:29,0.5,2014-08-06 04:29,5.5,42.1,18.66,15.1,
2014-08-07,1001.1,1004.2,1002.8,2014-08-07 10:25,999.1,2014-08-07 15:47,28.6,32.7,2014-08-07 11:22,25.3,2014-08-07 23:34,25.6,84,70,2014-08-07 11:21,2.4,130.0,9.9,260.0,2014-08-07 17:23,54.5,3.0,13.5,2014-08-07 21:57,43.5,2014-08-07 21:41,6.1,46.8,22.80,13.0,
2014-08-08,1000.8,1003.8,1002.6,2014-08-08 22:31,999.2,2014-08-08 16:44,29.0,32.7,2014-08-08 13:53,25.7,2014-08-08 00:01,25.8,83,70,2014-08-08 13:00,2.7,240.0,9.4,260.0,2014-08-08 16:41,1.0,0.3,0.5,2014-08-08 00:12,1.0,2014-08-08 00:12,6.9,53.0,23.11,14.5,
2014-08-09,1002.6,1005.7,1004.3,2014-08-09 21:47,1001.0,2014-08-09 04:21,27.4,30.5,2014-08-09 13:43,26.0,2014-08-09 10:20,25.7,91,82,2014-08-09 05:49,2.4,200.0,8.1,210.0,2014-08-09 16:00,74.5,9.8,10.5,2014-08-09 08:13,25.5,2014-08-09 07:45,2.5,19.2,12.28,10.5,
2014-08-10,1003.0,1006.1,1004.5,2014-08-10 21:37,1001.6,2014-08-10 15:19,27.6,29.7,2014-08-10 14:08,26.0,2014-08-10 00:05,26.2,92,86,2014-08-10 11:16,2.3,140.0,13.1,280.0,2014-08-10 01:38,51.5,4.8,9.0,2014-08-10 00:33,29.5,2014-08-10 00:10,0.1,0.8,4.36,9.0,
2014-08-11,1001.8,1004.9,1003.9,2014-08-11 08:33,999.4,2014-08-11 15:50,26.9,29.9,2014-08-11 15:38,24.4,2014-08-11 08:53,25.5,92,84,2014-08-11 14:28,2.7,190.0,10.1,120.0,2014-08-11 07:33,93.0,8.4,11.0,2014-08-11 07:27,27.5,2014-08-11 04:14,2.2,17.0,9.91,9.1,
2014-08-12,1000.7,1003.8,1002.1,2014-08-12 21:47,999.0,2014-08-12 15:12,25.9,27.4,2014-08-12 14:49,24.9,2014-08-12 09:28,25.4,97,91,2014-08-12 15:17,2.8,190.0,11.6,230.0,2014-08-12 23:49,255.0,17.9,23.0,2014-08-12 07:32,91.0,2014-08-12 06:57,0.0,0.0,4.23,5.2,
2014-08-13,1003.6,1006.7,1006.7,2014-08-13 23:06,1001.0,2014-08-13 05:30,26.1,28.5,2014-08-13 12:21,24.5,2014-08-13 05:03,25.0,94,81,2014-08-13 23:58,3.3,150.0,13.7,270.0,2014-08-13 00:33,60.0,12.6,4.5,2014-08-13 00:20,17.0,2014-08-13 00:05,0.0,0.0,4.42,9.3,
2014-08-14,1007.7,1010.8,1009.5,2014-08-14 22:09,1006.4,2014-08-14 00:49,28.6,32.3,2014-08-14 13:33,25.2,2014-08-14 02:37,25.4,84,62,2014-08-14 15:52,2.4,260.0,8.7,200.0,2014-08-14 08:03,3.5,1.6,2.0,2014-08-14 06:05,2.5,2014-08-14 05:20,7.3,56.6,22.83,17.9,
2014-08-15,1008.0,1011.1,1009.4,2014-08-15 10:02,1006.3,2014-08-15 16:46,29.5,32.4,2014-08-15 12:18,27.6,2014-08-15 05:45,26.3,83,71,2014-08-15 12:54,1.8,330.0,8.0,290.0,2014-08-15 15:18,0.0,0.0,0.0,,0.0,,9.9,76.9,25.53,8.8,
2014-08-16,1006.0,1009.0,1007.7,2014-08-16 00:01,1004.3,2014-08-16 14:56,29.4,32.8,2014-08-16 14:29,27.0,2014-08-16 05:40,25.5,80,68,2014-08-16 14:28,1.8,290.0,8.5,290.0,2014-08-16 15:46,0.0,0.0,0.0,,0.0,,7.8,60.6,25.02,10.6,
2014-08-17,1005.2,1008.2,1007.1,2014-08-17 22:48,1003.4,2014-08-17 17:35,29.7,32.9,2014-08-17 12:00,27.1,2014-08-17 06:00,24.6,74,63,2014-08-17 12:00,2.2,250.0,8.8,220.0,2014-08-17 12:53,0.0,0.0,0.0,,0.0,,7.1,55.3,20.36,15.0,
2014-08-18,1006.7,1009.8,1009.4,2014-08-18 22:35,1005.1,2014-08-18 04:00,28.2,32.0,2014-08-18 10:00,25.4,2014-08-18 23:01,25.0,83,71,2014-08-18 10:00,2.5,90.0,10.2,170.0,2014-08-18 21:26,27.0,3.5,16.5,2014-08-18 12:00,24.0,2014-08-18 11:54,1.8,14.0,6.39,13.9,
2014-08-19,1008.3,1011.3,1009.9,2014-08-19 22:32,1006.9,2014-08-19 01:51,28.2,32.1,2014-08-19 13:09,25.9,2014-08-19 00:32,24.2,80,60,2014-08-19 13:30,4.7,200.0,14.1,200.0,2014-08-19 11:11,0.0,0.0,0.0,,0.0,,8.1,63.3,23.79,17.4,
2014-08-20,1008.9,1012.0,1010.7,2014-08-20 21:26,1007.6,2014-08-20 15:05,28.3,31.5,2014-08-20 10:51,24.3,2014-08-20 04:01,23.7,77,62,2014-08-20 10:51,2.5,220.0,10.0,240.0,2014-08-20 12:40,9.0,1.6,4.0,2014-08-20 03:32,6.0,2014-08-20 03:20,8.3,64.9,22.52,18.8,
2014-08-21,1008.4,1011.4,1009.8,2014-08-21 00:01,1006.7,2014-08-21 16:19,29.0,32.6,2014-08-21 13:08,26.1,2014-08-21 05:16,24.2,75,62,2014-08-21 15:04,2.2,340.0,8.8,350.0,2014-08-21 14:28,0.0,0.0,0.0,,0.0,,11.6,90.9,27.43,16.1,
2014-08-22,1008.2,1011.2,1009.5,2014-08-22 00:27,1005.9,2014-08-22 15:24,29.7,33.0,2014-08-22 14:40,27.4,2014-08-22 06:02,24.3,73,57,2014-08-22 14:34,2.3,340.0,7.8,320.0,2014-08-22 12:05,0.0,0.0,0.0,,0.0,,9.4,73.8,24.93,15.5,
2014-08-23,1007.6,1010.7,1009.0,2014-08-23 00:05,1005.7,2014-08-23 16:38,30.0,33.5,2014-08-23 14:34,27.3,2014-08-23 05:32,23.4,68,54,2014-08-23 10:29,2.2,330.0,8.6,330.0,2014-08-23 14:54,0.0,0.0,0.0,,0.0,,10.7,84.1,26.77,20.6,
2014-08-24,1007.5,1010.6,1008.9,2014-08-24 21:51,1006.0,2014-08-24 15:02,30.3,33.5,2014-08-24 12:35,27.8,2014-08-24 04:51,24.5,71,60,2014-08-24 09:54,1.8,320.0,8.6,330.0,2014-08-24 13:15,0.0,0.0,0.0,,0.0,,10.9,85.8,25.84,16.5,
2014-08-25,1008.0,1011.1,1009.9,2014-08-25 21:48,1006.3,2014-08-25 15:30,29.8,32.7,2014-08-25 12:20,27.6,2014-08-25 18:13,25.8,79,68,2014-08-25 11:35,2.0,300.0,8.9,320.0,2014-08-25 12:51,28.0,0.9,12.0,2014-08-25 18:03,28.0,2014-08-25 17:39,6.7,52.9,21.94,15.9,
2014-08-26,1008.4,1011.5,1009.6,2014-08-26 08:33,1006.2,2014-08-26 16:05,30.3,33.9,2014-08-26 13:37,27.2,2014-08-26 04:03,24.7,73,58,2014-08-26 11:01,2.8,40.0,10.2,40.0,2014-08-26 15:48,0.0,0.0,0.0,,0.0,,10.2,80.6,25.48,13.0,
2014-08-27,1009.3,1012.4,1011.4,2014-08-27 22:53,1007.8,2014-08-27 15:13,30.0,33.9,2014-08-27 12:09,27.7,2014-08-27 23:20,24.5,73,59,2014-08-27 12:20,2.4,330.0,10.1,330.0,2014-08-27 15:21,0.0,0.0,0.0,,0.0,,8.6,68.1,23.97,11.4,
2014-08-28,1010.4,1013.5,1012.1,2014-08-28 22:06,1008.2,2014-08-28 16:14,29.7,33.9,2014-08-28 13:07,26.7,2014-08-28 04:54,23.8,71,60,2014-08-28 11:36,1.5,310.0,7.8,290.0,2014-08-28 16:13,1.6,1.3,1.0,2014-08-28 19:21,1.5,2014-08-28 19:00,10.8,85.6,26.41,14.5,
2014-08-29,1009.8,1012.9,1011.0,2014-08-29 21:52,1008.3,2014-08-29 15:11,29.0,33.5,2014-08-29 12:34,25.2,2014-08-29 18:05,24.6,77,61,2014-08-29 13:13,2.0,130.0,12.9,110.0,2014-08-29 17:50,4.0,3.3,1.0,2014-08-29 18:20,2.5,2014-08-29 17:40,8.9,70.7,23.92,8.8,
2014-08-30,1008.8,1011.9,1010.5,2014-08-30 00:01,1006.6,2014-08-30 15:32,29.3,33.2,2014-08-30 11:44,26.6,2014-08-30 05:38,24.0,74,64,2014-08-30 11:55,1.5,120.0,7.5,270.0,2014-08-30 11:52,0.0,0.0,0.0,,0.0,,9.6,76.4,24.29,10.0,
2014-08-31,1008.0,1011.0,1009.4,2014-08-31 22:42,1007.1,2014-08-31 03:57,29.2,32.8,2014-08-31 12:38,26.8,2014-08-31 05:33,24.7,77,64,2014-08-31 09:41,1.9,50.0,8.1,320.0,2014-08-31 12:51,6.5,0.9,4.5,2014-08-31 13:48,6.5,2014-08-31 13:35,5.1,40.7,12.34,12.5,
2014-09-01,1008.3,1011.4,1010.0,2014-09-01 23:00,1006.4,2014-09-01 14:10,29.8,33.8,2014-09-01 14:05,27.0,2014-09-01 05:36,24.9,75,61,2014-09-01 12:57,1.9,160.0,7.8,340.0,2014-09-01 15:45,0.0,0.0,0.0,,0.0,,9.1,72.7,23.17,10.9,
2014-09-02,1008.1,1011.2,1009.7,2014-09-02 00:09,1006.2,2014-09-02 16:48,30.0,33.2,2014-09-02 12:07,27.8,2014-09-02 05:02,24.9,74,65,2014-09-02 13:09,1.9,330.0,8.3,340.0,2014-09-02 14:11,0.0,0.0,0.0,,0.0,,8.9,71.2,21.07,12.5,
2014-09-03,1006.5,1009.6,1008.3,2014-09-03 09:00,1004.3,2014-09-03 15:39,29.9,32.7,2014-09-03 13:37,27.6,2014-09-03 05:41,25.1,76,65,2014-09-03 13:45,2.1,320.0,8.3,310.0,2014-09-03 15:00,0.0,0.0,0.0,,0.0,,9.2,73.7,24.16,18.1,
2014-09-04,1004.8,1007.9,1005.9,2014-09-04 00:01,1002.8,2014-09-04 14:34,29.6,33.6,2014-09-04 13:15,26.4,2014-09-04 17:12,24.0,72,57,2014-09-04 13:57,1.9,160.0,13.5,90.0,2014-09-04 16:47,0.0,0.0,0.0,,0.0,,8.5,68.2,21.97,14.6,
2014-09-05,1003.8,1006.8,1005.4,2014-09-05 09:22,1001.6,2014-09-05 16:53,30.2,33.8,2014-09-05 13:56,26.9,2014-09-05 04:48,24.8,73,62,2014-09-05 13:56,1.5,320.0,7.7,340.0,2014-09-05 14:21,0.0,0.0,0.0,,0.0,,9.8,78.8,22.41,12.8,
2014-09-06,1004.2,1007.2,1006.4,2014-09-06 22:00,1002.4,2014-09-06 14:19,30.4,33.9,2014-09-06 13:47,28.2,2014-09-06 05:47,25.3,75,59,2014-09-06 13:26,2.1,180.0,7.0,280.0,2014-09-06 12:36,T,0.2,-9.8,2014-09-06 19:20,-9.8,2014-09-06 19:20,9.1,73.3,22.76,9.3,
2014-09-07,1006.3,1009.3,1007.6,2014-09-07 21:24,1005.0,2014-09-07 16:43,29.7,32.0,2014-09-07 11:14,28.2,2014-09-07 03:04,25.4,78,68,2014-09-07 11:44,1.7,200.0,8.2,50.0,2014-09-07 09:48,0.5,0.5,0.5,2014-09-07 09:45,0.5,2014-09-07 09:36,3.9,31.5,11.63,14.9,
2014-09-08,1005.9,1009.0,1007.2,2014-09-08 00:01,1004.4,2014-09-08 15:28,29.7,32.9,2014-09-08 14:25,27.9,2014-09-08 04:25,25.3,78,64,2014-09-08 10:35,1.1,270.0,9.9,110.0,2014-09-08 12:46,0.3,0.1,0.3,2014-09-08 16:17,0.3,2014-09-08 16:17,5.4,43.7,17.72,13.6,
2014-09-09,1006.1,1009.1,1007.2,2014-09-09 09:21,1004.1,2014-09-09 16:03,29.8,33.5,2014-09-09 14:22,27.2,2014-09-09 05:19,24.8,75,59,2014-09-09 14:43,1.7,310.0,8.8,340.0,2014-09-09 13:55,0.5,0.4,0.5,2014-09-09 18:53,0.5,2014-09-09 18:53,7.6,61.6,22.43,15.0,
2014-09-10,1006.3,1009.3,1007.9,2014-09-10 23:20,1004.9,2014-09-10 15:21,29.5,33.1,2014-09-10 12:05,26.7,2014-09-10 05:58,24.3,74,63,2014-09-10 12:13,1.9,100.0,7.3,280.0,2014-09-10 14:38,0.0,0.0,0.0,,0.0,,6.8,55.2,20.26,13.9,
2014-09-11,1006.3,1009.4,1007.9,2014-09-11 00:01,1004.3,2014-09-11 15:45,30.0,33.3,2014-09-11 11:43,26.5,2014-09-11 22:32,25.1,75,61,2014-09-11 15:40,1.9,340.0,10.0,340.0,2014-09-11 14:06,1.0,0.1,1.0,2014-09-11 22:19,1.0,2014-09-11 22:19,5.8,47.2,16.04,8.6,
2014-09-12,1006.1,1009.1,1007.7,2014-09-12 22:04,1004.1,2014-09-12 14:58,29.6,33.4,2014-09-12 11:32,26.0,2014-09-12 21:37,25.2,78,60,2014-09-12 11:57,2.6,250.0,8.4,60.0,2014-09-12 20:50,38.0,2.9,14.5,2014-09-12 21:25,35.0,2014-09-12 21:13,8.2,66.8,21.65,18.1,
2014-09-13,1004.8,1007.9,1006.8,2014-09-13 00:01,1002.8,2014-09-13 15:48,29.8,33.8,2014-09-13 13:31,25.8,2014-09-13 00:24,24.9,76,62,2014-09-13 13:31,2.4,10.0,8.4,340.0,2014-09-13 13:57,2.0,1.7,0.5,2014-09-13 00:10,1.5,2014-09-13 00:01,7.9,64.5,20.63,13.6,
2014-09-14,1001.8,1004.8,1004.4,2014-09-14 00:01,999.5,2014-09-14 14:52,30.4,33.9,2014-09-14 14:33,28.0,2014-09-14 03:57,25.5,75,63,2014-09-14 15:15,2.1,30.0,8.3,20.0,2014-09-14 09:40,0.0,0.0,0.0,,0.0,,8.9,72.8,22.92,7.8,
